created_at,text,polarity
Sat Feb 25 14:13:06 +0000 2017,@renokabachelor cool. Will work on timing my visits,positive
Sat Feb 25 14:13:06 +0000 2017,It was such a great day at work today. We finally filmed another episode of #PayongKLusugan!! Watch out for it... https://t.co/rOBezX9grF,positive
Sat Feb 25 14:13:06 +0000 2017,"Baliktad talaga kain ko, light meals every morning and heavy meals every night. Huhu",positive
Sat Feb 25 14:13:06 +0000 2017,Abstract Oil Painting for Sale: &amp;#039;Uncertain Future&amp;#039; - Abstract Oil Painting https://t.co/ghCR5biT0Z via @eBay_UK,positive
Sat Feb 25 14:13:07 +0000 2017,Taco Bell is a nice place to work at a local bank as a pokemon of mine because I never had friends to trade with ;A;,positive
Sat Feb 25 14:13:07 +0000 2017,"RT @Onision: We are capable of great things. Believe it, work your heart out &amp; one day you may become the person you once looked up to.",positive
Sat Feb 25 14:13:07 +0000 2017,@KingSparkzz The sun will shine on you for thinking of me - Many thanks &amp; have a great day:),positive
Sat Feb 25 14:13:07 +0000 2017,RT @Informatica_UK: Deployment Options for a #Hybrid World via #NextGenMDM https://t.co/g6Ri3EoWLd?,positive
Sat Feb 25 14:13:07 +0000 2017,"RT @BroadwayJanitor: Pants are great. We must look after the future generation, wag ano.

#ALDUBDreamComeTrue",positive
Sat Feb 25 14:13:07 +0000 2017,RT @SkyGeen: Geral seguindo o @ZaiperGraphics pra ele liberar a super light dele pfvr Glr,positive
Sat Feb 25 14:13:07 +0000 2017,Superb efforts by @alanhatherly @ArianeLuthi at #saxcocup fighting it out in the wind,positive
Sat Feb 25 14:13:08 +0000 2017,RT @straangeface: happy birthday to my fuckin dude @ZELCHFORMYWORLD keep up the amazing work !,positive
Sat Feb 25 14:13:08 +0000 2017,RT @oneD0PEchild: She is a good fighter. Is actually very intelligent. And almost as crazy as the joker. https://t.co/1UnmEuwbeG,positive
Sat Feb 25 14:13:08 +0000 2017,I also made a thing. Gonna work on level 2 tomorrow,positive
Sat Feb 25 14:13:08 +0000 2017,How to Use #Inbound Lead Generation to Increase #Sales https://t.co/YosYXgdbdr via @teamgate #ContentMarketing https://t.co/tCepA5VT8s,positive
Sat Feb 25 14:13:08 +0000 2017,"""Ask, Listen and Learn..,"" Be Proud! More Physical Training!  It's time to go to Work! USA Retired for Trump/Pence https://t.co/utGC9k39Iv",positive
Sat Feb 25 14:13:09 +0000 2017,Three keys to Raptors winning NBA playoff series against Heat... #KyleLowry https://t.co/K86iCu0RmL,positive
Sat Feb 25 14:13:09 +0000 2017,Exactly. There are plenty of people who would love to have a job https://t.co/BTjpo3k4uD,positive
Sat Feb 25 14:13:09 +0000 2017,"RT @TheOfficePosts: The greatest rap song of this generation

 https://t.co/ogFhxnocEQ",positive
Sat Feb 25 14:13:09 +0000 2017,RT @SimpliTeach: ...And #teachers are changing the world by helping to transmit those words and ideas! #education https://t.co/9Xojn2i7DO,positive
Sat Feb 25 14:13:09 +0000 2017,How 1031 and 721 Tax-Deferred Exchanges Work https://t.co/LmOf2RtZr6 #tax,positive
Sat Feb 25 14:13:09 +0000 2017,Since 1.21.17 been all Dems at the gym... https://t.co/ghu5VMw9ll,positive
Sat Feb 25 14:13:09 +0000 2017,5 Coaching Industry Trends for 2017: https://t.co/LO1OPdnDcs via @ronplr #marketing #coaching #trends https://t.co/pPtznQM5Tt,positive
Sat Feb 25 14:13:09 +0000 2017,RT @hespburn: a work of art https://t.co/tZs7cLeWeX,positive
Sat Feb 25 14:13:10 +0000 2017,"Lord i hope to be a sweet fragrance in your presence, teach me to dwell in  your light and for your words to be inscribed on my heart.",positive
Sat Feb 25 14:13:10 +0000 2017,@spnbunnies Gamma just turned green with envy. It's not her colour... She has taken a breath now and is very happy for you. #jealous,positive
Sat Feb 25 14:13:10 +0000 2017,"RT @modern_rock: Current Google search on ""the stock market""...

Via @SJosephBurns https://t.co/rqSI6v7fcN",positive
Sat Feb 25 14:13:10 +0000 2017,Swinub available until 09:37:32am (24m 30s). Powder Snow / Icy Wind (55.6% - 9/15/1) https://t.co/P6Icn8gHys,positive
Sat Feb 25 14:13:10 +0000 2017,RT @redsteeze: And it will still look like the cast of cocoon. https://t.co/8HLNHeiDxm,positive
Sat Feb 25 14:13:10 +0000 2017,Acura Specialist Wilmington NC. You need to alter the car's oil routinely. https://t.co/Pn7DJ2eEj1,positive
Sat Feb 25 14:13:10 +0000 2017,Marijuana miracle: #Cannabis oil cures woman with stage IV lung cancer https://t.co/LwJdCV4m3c #cancer #health #cbd,positive
Sat Feb 25 14:13:10 +0000 2017,Check out New TLC Trading Spaces Button Front Work Shirt L NWT Ty Pennington NOS TV Show  https://t.co/wDeJc0BWCD via @eBay,positive
Sat Feb 25 14:13:10 +0000 2017,That's interesting considering that the deficit tripled while he was in office #MAGA @TheDonaldNews https://t.co/CVZWaJ9Q55,positive
Sat Feb 25 14:13:10 +0000 2017,"RT @Forbes: Clean energy employed more than twice as many people as fossil fuels did in 2016
https://t.co/SaHqWW2d1v https://t.co/Md7K8OpEUc",positive
Sat Feb 25 14:13:10 +0000 2017,"@simonhedlin Unfortunately logic doesn't really work w/ most of his supporters, so they'll read this, think you're a ""libtard,"" and move on.",positive
Sat Feb 25 14:13:10 +0000 2017,"RT @futurism: ""Jobs are for machines, and life is for people.""

https://t.co/umZyPTco3X",positive
Sat Feb 25 14:13:11 +0000 2017,"RT @WIR_GLOBAL: Trump backs missile shield against North Korea, pushes upgrades to nuclear arsenal | The Japan Times https://t.co/eQDnVzoLet",positive
Sat Feb 25 14:13:11 +0000 2017,"7am: Light Snow, -10.0, S 6, WC:-14. Sat 25: Periods of light snow, Hi:-2, Lo:-10, RH:88, 101.6kPa flng, Dew:-11.6. https://t.co/pL05Ahnydy",positive
Sat Feb 25 14:13:11 +0000 2017,"RT @gideonlasco: The greatest threat that our country faces today is not addiction to drugs, but addiction to power.",positive
Sat Feb 25 14:13:11 +0000 2017,"RT @TimBurt: Isaiah 40:29  ""The Lord gives strength to the weary and increases the power of the weak"" https://t.co/b0ouh69e02",positive
Sat Feb 25 14:13:11 +0000 2017,RT @scienmag: Prediction: More gas-giants will be found orbiting Sun-like stars https://t.co/JVzAdaINyt https://t.co/RXFNEqj6WH,positive
Sat Feb 25 14:13:11 +0000 2017,Children as young as seven in Congo mining cobalt used to power up smartphones lithium ion batteries https://t.co/h40GnDCrC7,positive
Sat Feb 25 14:13:12 +0000 2017,"RT @rohayatiazizli: When you can't find the sunshine, be the sunshine. And a great Tuesday to all.",positive
Sat Feb 25 14:13:12 +0000 2017,Eres el motor de mi corazon.,positive
Sat Feb 25 14:13:12 +0000 2017,"Sir, thank you for your remarkable plenary speech on 21st Feb at Lalit. @AmitGhoshIAS https://t.co/6M7mHz5Bhk",positive
Sat Feb 25 14:13:12 +0000 2017,"RT @timedoesntcare: power to the local dreamer
@tylerrjoseph @twentyonepilots #cliqueart https://t.co/EOFs5u3Xlj",positive
Sat Feb 25 14:13:12 +0000 2017,"RT @httpsantha: Korang ada member power buat logo ? Suruh dia join pertandingan ni , try luck korang #IJJ https://t.co/4I12AGnVno",positive
Sat Feb 25 14:13:12 +0000 2017,RT @AlbertaStartups: What is Crowd #Funding and How Does it Work? https://t.co/P3tNqce9h8,positive
Sat Feb 25 14:13:12 +0000 2017,"Hoping for Keith, assuming it's Perez. Both will be fine. Regardless, we have to work to hold our leaders accountable to the grassroots.",positive
Sat Feb 25 14:13:13 +0000 2017,"I added a video to a @YouTube playlist https://t.co/ZScmerkUmL Kendrick Lamar, Jadakiss, Fabolous More - {Light Up Before Listening}",positive
Sat Feb 25 14:13:13 +0000 2017,@17runthereagan https://t.co/LqiREVVr3X James Anderson will be performing at 11 am,positive
Sat Feb 25 14:13:12 +0000 2017,You end up getting put on probation at work but they think in the long run it is best for the long range career. https://t.co/9Kqa48TEyK,positive
Sat Feb 25 14:13:13 +0000 2017,@tatteredstones Friend of mine at Uni (early 90's) used to go around in a Coal Board (NCB) jacket! Thatcher liquidated 1000's of livelyhoods,positive
Sat Feb 25 14:13:13 +0000 2017,RT @snailmusic: Bad and boujee is the new work from asap ferg,positive
Sat Feb 25 14:13:13 +0000 2017,"Enjoy my work, as well as the work of all of us at LPVG? Back us on Patreon. Even $1 monthly keeps us growing. https://t.co/HOdiTl2aCG",positive
Sat Feb 25 14:13:13 +0000 2017,"@GossSgafc @JulaniJulani subsistence farming, hunting and gathering. Do you think that shit will work now? With the size of population.",positive
Sat Feb 25 14:13:13 +0000 2017,"RT @TheOfficePosts: The greatest rap song of this generation

 https://t.co/ogFhxnocEQ",positive
Sat Feb 25 14:13:13 +0000 2017,Billy Wardle History Nut: Hydraulic Mining and the California Gold Rush https://t.co/twOfUXYBzv,positive
Sat Feb 25 14:13:14 +0000 2017,Things are looking bright in my future now. Feeling light as a feather,positive
Sat Feb 25 14:13:14 +0000 2017,Saya menambahkan video ke playlist @YouTube https://t.co/NXFOo9LM6w DIY Electric generator without iron core. (Full Version),positive
Sat Feb 25 14:13:14 +0000 2017,Catch a glimpse into Fit club and the crazy energy of my toddler. Tried to do a quick sneak peek so you can see... https://t.co/9FOFGxzPhs,positive
Sat Feb 25 14:13:14 +0000 2017,How awesome would it be to go to #UFC209!? Pick me @terribleherbst! #budlight https://t.co/8iAXpNePY9,positive
Sat Feb 25 14:13:13 +0000 2017,"App:Buy discount lithium battery electric scooter , 2 wheel self balancing electric chariot
 https://t.co/GD1z5biLKG https://t.co/VayYeQHSDR",positive
Sat Feb 25 14:13:14 +0000 2017,RT @LauraBHill: How To Work With The Love of Your Life (And Still Stay Married) https://t.co/t7bkL3Qnqr via @SarahArrow,positive
Sat Feb 25 14:13:14 +0000 2017,RT @insuhyoon: RIP Ren Hang 1987-2017 he was the best of my generation https://t.co/fuPhIDtKlW,positive
Sat Feb 25 14:13:14 +0000 2017,"Some time ago, the shells unearthed information, and the turtles loved the light. (33295).",positive
Sat Feb 25 14:13:14 +0000 2017,"RT @omkrswmi2: https://t.co/rc60gpWeom
# McCain power to Jallikattu
#We want jallikattu",positive
Sat Feb 25 14:13:15 +0000 2017,All properties are now restored in #Cyncoed #Lakeside #CF23 areas. We apologise for any problems caused during the power cut this afternoon.,positive
Sat Feb 25 14:13:15 +0000 2017,"6am: Light Snow, -4.4, NNW 14 up to 28, WC:-10. Sat 25: Snow, Hi:-2, Lo:-12, N 30, RH:90%, 102.4kPa rsng, Dew:-5.8. https://t.co/fD0etwO0rv",positive
Sat Feb 25 14:13:15 +0000 2017,@SunderlandAFC your wrong it's not at the stadium of light it's at goodison park u muppets,positive
Sat Feb 25 14:13:15 +0000 2017,"6am: Light Snow, -4.4, NNW 14 up to 28, WC:-10. Sat 25: Snow, Hi:-2, Lo:-12, N 30, RH:90%, 102.4kPa rsng, Dew:-5.8. https://t.co/DPd6esKZZ4",positive
Sat Feb 25 14:13:15 +0000 2017,"RT @tcoop7: I do not like green eggs and ham, whoa black betty bam ba lam",positive
Sat Feb 25 14:13:15 +0000 2017,"Abah told me that he has something to do w my current watch. oh okay, i dunno apa motif sebenar.",positive
Sat Feb 25 14:13:16 +0000 2017,I wanna see draymond green play post defense on shaq. Than go and talk shit.,positive
Sat Feb 25 14:13:16 +0000 2017,RT @00_Streets: Love my light skins https://t.co/uv2uFzXGrU,positive
Sat Feb 25 14:13:17 +0000 2017,Long Beach #CA #USA - Marketing Manager - #Job Description We are looking for a Marketin... https://t.co/HQepjMHtbV #CALIFORNIA #JOBS #WORK,positive
Sat Feb 25 14:13:17 +0000 2017,"There's a lovely convention going on and I'd love to be out in it, but I'm sitting in the green room with a Lemsip.",positive
Sat Feb 25 14:13:17 +0000 2017,Davisburg MI USA - Entry Level Marketing and #Advertising Representative - #Job Description Fronti... https://t.co/DMDakIqmQk #CAREER #WORK,positive
Sat Feb 25 14:13:17 +0000 2017,Back in my day ... https://t.co/Zx2eshYR6d,positive
Sat Feb 25 14:13:17 +0000 2017,"THE WINSTON COURT (HARROW) RESIDENTS' ASSOCIATION LIMITED, Shepherd's Bush Green. Look at this https://t.co/s330jFNdQ6 #WINSTON",positive
Sat Feb 25 14:13:17 +0000 2017,Ambiance electric https://t.co/twiavNPAVf gay #cestlavie #alstom #arnaudmonteboug #caricatures #dessins #gay,positive
Sat Feb 25 14:13:17 +0000 2017,Fairfield #CA - Research Scientist Biotechnology - We are looking for research scientists who ha... https://t.co/zSiHhkHgzK #USA #WORK #JOB,positive
Sat Feb 25 14:13:17 +0000 2017,exposing pussies and assholes to the sunset and winking in the wind https://t.co/HXwVnqghFp,positive
Sat Feb 25 14:13:18 +0000 2017,#Beaumont #TX #USA - Dentist - Instructs patients in good dental hygiene techniques Ensures p... https://t.co/5CngvrlKuk #CAREER #WORK #JOB,positive
Sat Feb 25 14:13:18 +0000 2017,"Yoobaobao Magic Wand Power Bank 5200mAh - YB-6012 - Green #lazada, product https://t.co/ySFxPE2Ku3",positive
Sat Feb 25 14:13:17 +0000 2017,"Spent the day with mah mehn @manix_abrera

Samahan niyo kami sa pagbuhay ng komik industry. https://t.co/wX5np3OPxf",positive
Sat Feb 25 14:13:18 +0000 2017,@alexbelkins my favorite Pennsylvania Coal &amp; Iron Police https://t.co/tpo4doeaml,positive
Sat Feb 25 14:13:18 +0000 2017,RT @HarrisJOfficial: This is the wrong generation for people with good hearts,positive
Sat Feb 25 14:13:19 +0000 2017,"it seems this creep @BDUTT is still with @ndtv &amp; #JNU , daz y she ignores Hindu public https://t.co/TjnOB4e9Vl",positive
Sat Feb 25 14:13:19 +0000 2017,"Damn it! Shut up, shut up, shut up! Just give me your power already! I... need it! I need enough power to protect everyone!",positive
Sat Feb 25 14:13:19 +0000 2017,Current and Former #Smokers: Eat Your Fruits and Vegetables  https://t.co/FjvYKVeLEc,positive
Sat Feb 25 14:13:19 +0000 2017,A job well done by @IFitzp &amp; @DamienClarkeIrl.. #Zeminar is a very important event for Generation Z #CUYM17,positive
Sat Feb 25 14:13:20 +0000 2017,"RT @ExeterCityLFC: Support the great work @FvHtweets is doing. Merchandise can be found here, https://t.co/GzucHK9BkB",positive
Sat Feb 25 14:13:20 +0000 2017,I'm in the running to Win 10 Random Video Games On Steam thanks to @gamecheapdeals https://t.co/zNOmUYJXsx #gamecheapgiveaways,positive
Sat Feb 25 14:13:20 +0000 2017,i Think the Best Reward is Eternity power Not Gold Medal so who fight for it? +_+ @tesskielhamer,positive
Sat Feb 25 14:13:20 +0000 2017,"@Defensatrix @SmolAce ""Well let's just say moi mind is protected by a electric field and leave it at that.""",positive
Sat Feb 25 14:13:20 +0000 2017,@malibufire @lndsullivan  mine too. And Pence stood on graves and slowed the work for Drumpf's pr efforts. #resist,positive
Sat Feb 25 14:13:20 +0000 2017,@SadhguruJV Karma is jada. Doesn't have self functioning capacity,positive
Sat Feb 25 14:13:21 +0000 2017,"Another regular morning for Delly. Grapefruit, wheat toast, avocado, and armful of intravenous diesel fuel.",positive
Sat Feb 25 14:13:21 +0000 2017,The power of choice... it's real.,positive
Sat Feb 25 14:13:22 +0000 2017,RT @tecnbiz: How Technology is helping People Work from #Home https://t.co/VedPSoUKqC #business,positive
Sat Feb 25 14:13:22 +0000 2017,@k9KiloNBrad we need you to train K9 Kilo to do this! https://t.co/uoTkip57zA,positive
Sat Feb 25 14:13:22 +0000 2017,RT @BillNye: The joy of discovery is ever so sweet. https://t.co/2aT2TbTkZr,positive
Sat Feb 25 14:13:22 +0000 2017,"RT @ShellyMBoulder: Mildred Dresselhaus, the Queen of Carbon and First Female Full Professor at MIT, Dies at 86 https://t.co/17FX8cPSjP",positive
Sat Feb 25 14:13:21 +0000 2017,that glowy light mask thing looks like a doctor who episode waiting to happen https://t.co/pqFKbaCKrA,positive
Sat Feb 25 14:13:22 +0000 2017,Said every student ever... https://t.co/FSgKgwZ5cw,positive
Sat Feb 25 14:13:22 +0000 2017,How I feel about TX weather patterns are how I usually feel about the current state of our nation https://t.co/hvxxTwtxji,positive
Sat Feb 25 14:13:22 +0000 2017,"RT @EdSheeran_EU: Full video https://t.co/R0YyULIHFb
Somehow the youtube video doesn't work anymore",positive
Sat Feb 25 14:13:23 +0000 2017,RT @insideclimate: The latest order mandates task forces that will target which rules to repeal. https://t.co/gHi0WfQyIT,positive
Sat Feb 25 14:13:23 +0000 2017,I liked a @YouTube video from @crimsoncbad https://t.co/d3iyENGJly MY LUCK IS INSANE! SHINY ALOLAN SANDSHREW! | Pokemon Sun and Moon,positive
Sat Feb 25 14:13:23 +0000 2017,RT @loomisroberto: ISF liberate Mosul power station. https://t.co/vQq6yTsNF5,positive
Sat Feb 25 14:13:23 +0000 2017,NYMag: The new 1 Hotel Brooklyn Bridge has a sustainable design with water views and a hydroponic wall garden https://t.co/dx1oxiSxB4,positive
Sat Feb 25 14:13:23 +0000 2017,"I entered a giveaway for a chance to win ""Aicok Oven Gloves Non-Slip Kitchen Oven Mitts Heat..."" by Aicok. https://t.co/XXcWSkV1ho #giveaway",positive
Sat Feb 25 14:13:23 +0000 2017,"Jep naik motor 
Jep kona baring 
Jep sepah 

Ye ye tahu dah habis .",positive
Sat Feb 25 14:13:23 +0000 2017,Sun and moon,positive
Sat Feb 25 14:13:23 +0000 2017,Video FC Energie Cottbus - BFC Dynamo https://t.co/vqLBnVlOuw via @,positive
Sat Feb 25 14:13:23 +0000 2017,"RT @httpsantha: Korang ada member power buat logo ? Suruh dia join pertandingan ni , try luck korang #IJJ https://t.co/4I12AGnVno",positive
Sat Feb 25 14:13:24 +0000 2017,"Thursday, 10K in the sunshine!  2 days later, running 7 miles in a sideways snow!  Really like the New Balance 1080 V6, though! #freshfoam",positive
Sat Feb 25 14:13:24 +0000 2017,RT @lopamudra309: Let the first ray of sunshine will satusfy you with energy for the whole day !Have a  lovely day ! https://t.co/Ozl5xIWjpR,positive
